imdbid,title,year
tt3602442,Leprechaun in the Hood,
tt0116861,Leprechaun 4: In Space,1996.0
tt0113636,Leprechaun 3,1995.0
tt0118643,The Prophecy II,1998.0
tt0183678,The Prophecy 3: The Ascent,2000.0
tt5711820,Spy Kids 3D: Game Over,
tt0229440,Hellraiser: Inferno,2000.0
tt0116514,Hellraiser IV: Bloodline,1996.0
tt0091431,Lung hing foo dai,1986.0
tt0396184,Pusher II,2004.0
tt0489270,Saw III,2006.0
tt0112722,Copycat,1995.0
tt0082694,Mad Max 2,1981.0
tt0385988,Red Riding Hood,2006.0
tt0113026,The Fantasticks,2000.0
tt1326972,Chi bi: Jue zhan tian xia,2009.0
tt0097428,Ghostbusters II,1989.0
tt0425379,Pusher III,2005.0
tt0212235,Shriek If You Know What I Did Last Friday the Thirteenth,2000.0
tt1132626,Saw V,2008.0
tt1212023,The Rain,2009.0
tt0432348,Saw II,2005.0
tt0109254,Beverly Hills Cop III,1994.0
tt1121931,Crank 2: High Voltage,2009.0
tt0325703,Lara Croft Tomb Raider: The Cradle of Life,2003.0
tt0105128,Pet Sematary II,1992.0
tt0890870,Saw IV,2007.0
tt3595776,The Odd Couple,
tt0443295,"Yours, Mine & Ours",2005.0
tt0469999,Ulli Lommel's Zodiac Killer,2005.0
tt0339294,Leprechaun 6: Back 2 Tha Hood,2003.0
tt0088170,Star Trek III: The Search for Spock,1984.0
tt6560426,"Reunited, for Better or Worse",
tt0758746,Friday the 13th,2009.0
tt0098382,Star Trek V: The Final Frontier,1989.0
tt0083530,Airplane II: The Sequel,1982.0
tt0424774,The Adventures of Sharkboy and Lavagirl 3-D,2005.0
tt0071562,The Godfather: Part II,1974.0
tt0092007,Star Trek IV: The Voyage Home,1986.0
tt0099674,The Godfather Part III,1990.0
tt9573086,"Mr. DeMille, I'm Ready for My Close-Up",
tt0361411,Bride & Prejudice,2004.0
tt0092644,Beverly Hills Cop II,1987.0
tt0120755,Mission: Impossible II,2000.0
tt0085127,'A' gai wak,1983.0
tt0321704,The Circuit 2: The Final Punch,2002.0
tt1328910,Chrome Angels,2009.0
tt0312640,Dragon Fighter,2003.0
tt0339526,Shooting Gallery,2005.0
tt0489318,The Ungodly,2007.0
tt1151928,Cyborg Soldier,2008.0
tt0284491,Sin noticias de Dios,2001.0
tt0337879,Blackball,2003.0
tt5464234,Kill Switch,2017.0
tt0367232,Whitecoats,2004.0
tt0411477,Hellboy II: The Golden Army,2008.0
tt0144528,Nutty Professor II: The Klumps,2000.0
tt0096874,Back to the Future Part II,1989.0
tt1743720,The Greatest Movie Ever Sold,2011.0
tt0849470,Senior Skip Day,2008.0
tt5801296,Subway Film,2005.0
tt0099088,Back to the Future Part III,1990.0
tt0330181,Gacy,2003.0
tt0390468,Septem8er Tapes,2004.0
tt0163025,Jurassic Park III,2001.0
tt1627497,Llorando,
tt0187738,Blade II,2002.0
tt2274064,The Last White Knight,2012.0
